Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
88.73927575839772,0.8333333333333334,100.0,0.0,32.661910057
88.83063994339773,0.8333333333333334,100.0,0.0,32.771613121
88.92270885339772,0.8333333333333334,100.0,0.0,32.882165193
89.01329321089773,0.8055555820465088,100.0,0.0,32.990922212
89.1025787529728,0.7777777645323012,100.0,0.0,33.101821184
89.18767730974581,0.8055555820465088,100.0,0.0,33.21129179
89.27681362184376,0.8055555820465088,100.0,0.0,33.322001457
89.36382786934414,0.8055555820465088,100.0,0.0,33.430070162
89.45454098882726,0.7500000132454766,100.0,0.0,33.542775631
89.53540941325545,0.722222261958652,100.0,0.0,33.650667906
89.61567634322726,0.66666669315762,100.0,0.0,33.761876106
89.68837954878289,0.722222261958652,100.0,0.0,33.870993137
89.76882865787584,0.6944444444444444,100.0,0.0,33.982450723
89.8450876682925,0.6944444444444444,100.0,0.0,34.092327356
89.92131157801472,0.66666669315762,100.0,0.0,34.202153206
89.9938203922293,0.66666669315762,100.0,0.0,34.310979128
90.06767849716415,0.66666669315762,100.0,0.0,34.421828985
90.14040999472091,0.6388888756434122,100.0,0.0,34.530989408
90.2110116953683,0.500000019868215,100.0,0.0,34.641555071
90.26567213704031,0.4166666666666667,100.0,0.0,34.750933647
90.31174960704031,0.3055555621782939,100.0,0.0,34.861579418
90.34508254506834,0.33333334657881,100.0,0.0,34.970730304
90.38199331886837,0.66666669315762,100.0,0.0,35.081519603
90.455031741104,0.6388888756434122,100.0,0.0,35.191141367
90.52525796484251,0.722222261958652,100.0,0.0,35.301131248
90.60516570479456,0.722222261958652,100.0,0.0,35.411834716
90.68463556283363,0.5277777711550394,100.0,0.0,35.521930217
90.74210858611244,0.3888888822661506,100.0,0.0,35.630885124
90.78508826299161,0.2500000099341075,100.0,0.0,35.741451263
90.8125941983346,0.1388888888888889,100.0,0.0,35.851534843
90.8279106383346,0.500000019868215,100.0,0.0,35.961876154
90.8824829840031,0.5277777711550394,100.0,0.0,36.071083307
90.94098795532452,0.6111111243565878,100.0,0.0,36.182006836
91.00759249110146,0.5555555555555556,100.0,0.0,36.291059017
91.06914673776812,0.3888888822661506,100.0,0.0,36.401919841
91.11152244765758,0.2222222255335914,100.0,0.0,36.510947942
91.13614610713562,0.05555555638339785,100.0,0.0,36.621823311
91.14228367694929,0.33333334657881,100.0,0.0,36.732387542
91.17890397740445,0.4722222354676988,100.0,0.0,36.842303514
91.23013266095248,0.4444444510671828,100.0,0.0,36.950849533
91.27941187457569,0.5277777711550394,100.0,0.0,37.061788559
91.33704973710243,0.4166666666666667,100.0,0.0,37.171060085
91.38312531960243,0.1388888888888889,100.0,0.0,37.281703472
91.39832460335242,0.05555555638339785,100.0,0.0,37.391198873
