Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
01:25.9,0,0,0.3,0,0,0,0,0
01:26.3,0,0,0.29,0,0,0,0,0
01:26.4,0,0,0.3,0,0,0,0,0
01:26.5,0,0,0.28,0,0,0,0,0
01:26.6,0,0,0.3,0,0,0,0,0
01:26.9,0,0,0.29,0,0,0,0,0
01:27.1,0,0,0.29,0,0,0,0,0
01:27.3,0,0,0.29,0,0,0,0,0
01:27.5,0,0,0.29,0,0,0,0,0
01:27.9,0,0,0.3,0,0,0,0,0
01:28.2,0,0,0.3,0,0,0,0,0
01:28.3,0,0,0.29,0,0,0,0,0
01:28.6,0,0,0.28,0,0,0,0,0
01:28.7,0,0,0.29,0,0,0,0,0
01:28.8,0,0,0.3,0,0,0,0,0
01:29.3,0,0,0.3,0,0,0,0,0
