Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
18:09.3,0,0,0.29,264,1.1,0,43.38,0
18:09.3,0,0,0.29,252,1.1,0,43.38,0
18:09.5,0,0,0.29,223,0.8,0,43.38,0
18:09.7,0,0,0.29,192,0.7,0,43.38,0
18:09.9,0,0,0.29,162,0.5,0,43.38,0
18:10.0,0,0,0.3,150,0.5,0,43.38,0
18:10.1,0,0,0.29,138,0.5,0,43.38,0
18:10.2,0,0,0.29,128,0.4,0,43.38,0
18:10.4,0,0,0.31,103,0.3,0,43.38,0
18:10.6,0,0,0.29,86,0.2,0,43.38,0
18:10.8,0,0,0.29,65,0,0,43.38,0
18:11.0,0,0,0.29,52,0,0,43.38,0
18:11.1,0,0,0.29,43,0,0,43.38,0
18:11.2,0,0,0.3,36,0,0,43.38,0
18:11.3,0,0,0.29,32,0,0,43.38,0
18:11.4,0,0,0.29,27,-0.1,0,43.38,0
18:11.5,0,0,0.3,23,-0.1,0,43.38,0
18:11.7,0,0,0.3,10,-0.1,0.017,43.38,0
18:11.9,0,0,0.31,5,0,0.004,43.38,0
18:12.1,0,0,0.3,3,0,0,43.38,0
18:12.3,0,0,0.29,2,0,0,43.38,0
18:12.6,0,0,0.29,1,0,0,43.38,0
18:12.8,0,0,0.3,1,0,0,43.38,0
18:13.0,0,0,0.3,1,0,0,43.38,0
18:13.2,0,0,0.3,1,0,0,43.38,0
18:13.3,0,0,0.29,0,0,0,43.38,0
18:13.4,0,0,0.31,0,0,0,43.38,0
18:13.5,0,0,0.29,0,0,0,43.38,0
18:13.6,0,0,0.3,0,0,0,43.38,0
18:13.9,0,0,0.29,0,0,0,43.38,0
18:14.0,0,0,0.3,0,0,0,43.38,0
18:14.3,0,0,0.3,0,0,0,43.38,0
18:14.4,0,0,0.3,0,0,0,43.38,0
18:14.9,0,0,0.29,0,0,0,43.38,0
