Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
08:22.4,34.2,33.6,1.81,1189,9.8,0,27.55,0
08:22.6,33.7,33.3,1.84,1193,10,0.057,27.69,0
08:22.7,33.9,33.6,1.81,1193,10,0.044,27.78,0
08:22.7,33.9,34.3,1.81,1195,9.8,0.026,27.87,0
08:22.9,33.8,34.2,1.82,1195,10.1,0.101,28.07,0
08:23.4,33.7,33.7,1.84,1197,9.9,0,28.51,0
08:23.6,33.7,35.1,1.81,1196,9.6,0,28.72,0
08:24.6,33.7,34.1,1.82,1204,10.1,0.008,29.72,0
08:24.9,33.8,34.3,1.81,1201,9.7,0,29.98,0
08:25.0,33.7,34.1,1.82,1202,10.2,0.092,30.07,0
08:25.0,33.8,33.6,1.84,1203,9.9,0,30.15,0
08:25.8,34.2,34,1.88,1198,10.2,0.216,30.89,0
08:26.2,34.1,34.3,1.85,1198,10.1,0.146,31.34,0
08:26.3,34.2,34.6,1.8,1199,9.9,0,31.42,0
08:26.5,34.2,33.7,1.83,1197,9.8,0,31.6,0
08:26.6,34,34.3,1.87,1198,10.3,0.159,31.69,0
08:26.7,33.9,34.2,1.82,1201,10,0,31.79,0
08:27.2,34,33.6,1.81,1204,10.1,0,32.28,0
08:27.2,34.3,33.9,1.81,1205,10,0.035,32.35,0
08:27.7,34,33.7,1.86,1206,9.9,0,32.77,0
08:27.8,34.1,33.4,1.82,1204,10.1,0,32.95,0
08:27.9,34.3,34.2,1.85,1204,9.9,0,33.04,0
08:28.0,33.9,33.5,1.81,1203,9.9,0.026,33.13,0
08:28.1,34.2,34.3,1.83,1200,9.8,0,33.22,0
08:28.2,34,33.7,1.82,1200,10.2,0.11,33.32,0
08:28.5,33.7,33.6,1.82,1198,9.8,0,33.62,0
08:28.8,33.8,33.7,1.83,1197,9.9,0,33.86,0
08:29.0,34,34.4,1.8,1195,10.1,0.092,34.14,0
08:29.1,34,34.9,1.81,1197,9.9,0,34.23,0
08:29.6,34,33.6,1.81,1192,9.8,0,34.74,0
08:29.7,33.9,33.7,1.81,1189,9.7,0,34.84,0
08:29.9,33.7,33.8,1.81,1188,10,0.11,34.97,0
08:30.6,0,0,0.29,1132,9.4,0.225,35.72,0
08:30.9,0,0,0.29,1111,8.7,0.026,36,0
08:31.0,0,0,0.29,1102,8.2,0,36.08,0
08:31.7,0,0,0.29,999,7.5,0.017,36.78,0
08:31.8,0,0,0.29,983,7.2,0,36.87,0
08:31.9,0,0,0.29,972,7,0,36.96,0
08:32.0,0,0,0.29,955,6.8,0,37.05,0
08:32.1,0,0,0.29,929,6.6,0,37.16,0
08:32.2,0,0,0.29,911,6.5,0,37.27,0
08:32.3,0,0,0.29,893,6.4,0,37.36,0
08:32.7,0,0,0.29,805,5.3,0,37.78,0
08:32.8,0,0,0.29,775,5.1,0,37.92,0
08:32.9,0,0,0.29,752,4.8,0,37.99,0
08:33.1,0,0,0.29,697,4.3,0,38.21,0
08:33.2,0,0,0.29,671,3.9,0,38.34,0
08:33.4,0,0,0.29,635,3.7,0,38.44,0
08:33.5,0,0,0.29,607,3.2,0,38.56,0
08:33.8,0,0,0.29,500,2.4,0,38.69,0
08:33.9,0,0,0.28,480,2.2,0,38.69,0
08:34.0,0,0,0.29,440,1.9,0,38.69,0
08:34.2,0,0,0.28,373,1.4,0,38.69,0
08:34.5,0,0,0.29,300,0.9,0,38.69,0
08:34.6,0,0,0.28,273,0.7,0,38.69,0
08:34.7,0,0,0.29,256,0.6,0,38.69,0
08:34.8,0,0,0.3,216,0.3,0,38.69,0
08:34.9,0,0,0.3,200,0.2,0,38.69,0
08:35.1,0,0,0.31,143,0,0,38.69,0
08:35.3,0,0,0.32,103,0,0,38.69,0
08:35.5,0,0,0.32,90,0,0,38.69,0
08:35.6,0,0,0.32,78,0,0,38.69,0
08:35.6,0,0,0.32,68,0,0,38.69,0
08:35.8,0,0,0.32,56,0,0,38.69,0
08:35.9,0,0,0.32,44,0,0,38.69,0
08:36.0,0,0,0.32,39,0,0,38.69,0
08:36.1,0,0,0.32,35,0,0,38.69,0
08:36.2,0,0,0.32,30,0,0,38.69,0
08:36.3,0,0,0.32,25,0,0,38.69,0
08:36.4,0,0,0.32,22,0,0,38.69,0
08:36.5,0,0,0.32,19,0,0,38.69,0
08:36.8,0,0,0.32,12,0,0,38.69,0
08:37.0,0,0,0.32,9,0,0,38.69,0
08:37.1,0,0,0.32,8,0,0,38.69,0
08:37.2,0,0,0.32,7,0,0,38.69,0
08:37.3,0,0,0.31,6,0,0,38.69,0
08:37.4,0,0,0.31,5,0,0,38.69,0
08:37.8,0,0,0.31,3,0,0,38.69,0
08:37.9,0,0,0.32,3,0,0,38.69,0
08:38.0,0,0,0.3,2,0,0,38.69,0
08:38.1,0,0,0.3,2,0,0,38.69,0
08:38.2,0,0,0.29,2,0,0,38.69,0
08:38.4,0,0,0.3,1,0,0,38.69,0
08:38.5,0,0,0.29,1,0,0,38.69,0
08:38.7,0,0,0.3,1,0,0,38.69,0
08:38.8,0,0,0.29,1,0,0,38.69,0
08:38.9,0,0,0.3,1,0,0,38.69,0
08:39.0,0,0,0.3,0,0,0,38.69,0
08:39.1,0,0,0.3,0,0,0,38.69,0
08:39.4,0,0,0.29,0,0,0,38.69,0
08:39.5,0,0,0.29,0,0,0,38.69,0
08:39.7,0,0,0.3,0,0,0,38.69,0
08:39.9,0,0,0.31,0,0,0,38.69,0
08:40.0,0,0,0.31,0,0,0,38.69,0
