Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
54:23.9,15.6,15.7,0.78,538,4.3,0,0,0
54:24.0,15.5,15.5,0.82,537,4.4,0.039,0,0
54:24.1,0,0,0.33,537,4.3,0,0,0
54:24.3,0,0,0.34,524,3.8,0,0,0
54:24.4,0,0,0.33,511,3.5,0,0,0
54:24.5,0,0,0.34,505,4,0.221,0,0
54:24.7,0,0,0.33,492,3.5,0,0,0
54:24.9,0,0,0.33,479,3.6,0.026,0,0
54:25.0,0,0,0.33,475,3.2,0,0,0
54:25.1,0,0,0.33,465,3.4,0.048,0,0
54:25.2,0,0,0.33,452,3.1,0,0,0
54:25.3,0,0,0.33,438,2.8,0,0,0
54:25.4,0,0,0.33,426,2.7,0,0,0
54:25.5,0,0,0.33,407,2.6,0,0,0
54:25.6,0,0,0.34,398,2.3,0,0,0
54:25.8,0,0,0.34,375,2.3,0.013,0,0
54:26.0,0,0,0.34,342,2,0,0,0
54:26.1,0,0,0.34,333,1.8,0.004,0,0
54:26.2,0,0,0.34,314,1.6,0,0,0
54:26.4,0,0,0.34,279,1.3,0,0,0
54:26.5,0,0,0.34,264,1.3,0,0,0
54:26.6,0,0,0.34,248,1.1,0,0,0
54:26.7,0,0,0.33,228,1,0,0,0
54:26.8,0,0,0.34,208,0.8,0,0,0
54:26.9,0,0,0.34,193,0.7,0,0,0
54:27.1,0,0,0.34,174,0.5,0,0,0
54:27.1,0,0,0.34,164,0.4,0,0,0
54:27.3,0,0,0.35,135,0.2,0,0,0
54:27.4,0,0,0.34,125,0.1,0,0,0
54:27.5,0,0,0.34,110,0,0,0,0
54:27.6,0,0,0.34,96,0,0,0,0
54:27.7,0,0,0.34,80,0,0,0,0
54:27.9,0,0,0.34,66,0,0,0,0
54:27.9,0,0,0.34,58,0,0,0,0
54:28.1,0,0,0.34,48,0,0,0,0
54:28.1,0,0,0.33,44,0,0,0,0
54:28.3,0,0,0.33,34,0,0,0,0
54:28.4,0,0,0.33,30,0,0,0,0
54:28.7,0,0,0.33,19,0,0,0,0
54:28.8,0,0,0.34,15,0,0,0,0
54:29.1,0,0,0.34,10,0,0,0,0
54:29.3,0,0,0.34,8,0,0,0,0
54:29.3,0,0,0.33,7,0,0,0,0
54:29.5,0,0,0.34,6,0,0,0,0
54:29.6,0,0,0.33,5,0,0,0,0
54:29.7,0,0,0.34,4,0,0,0,0
54:29.8,0,0,0.34,4,0,0,0,0
54:30.1,0,0,0.35,2,0,0,0,0
54:30.2,0,0,0.35,2,0,0,0,0
54:30.5,0,0,0.35,1,0,0,0,0
54:30.6,0,0,0.35,1,0,0,0,0
54:30.7,0,0,0.35,1,0,0,0,0
54:30.8,0,0,0.35,1,0,0,0,0
54:30.9,0,0,0.35,1,0,0,0,0
54:31.0,0,0,0.35,1,0,0,0,0
54:31.1,0,0,0.35,1,0,0,0,0
54:31.2,0,0,0.35,0,0,0,0,0
54:31.3,0,0,0.35,0,0,0,0,0
54:31.4,0,0,0.35,0,0,0,0,0
54:31.5,0,0,0.35,0,0,0,0,0
54:31.7,0,0,0.35,0,0,0,0,0
54:31.8,0,0,0.35,0,0,0,0,0
54:31.9,0,0,0.35,0,0,0,0,0
54:32.0,0,0,0.35,0,0,0,0,0
54:32.1,0,0,0.35,0,0,0,0,0
54:32.2,0,0,0.35,0,0,0,0,0
54:32.3,0,0,0.35,0,0,0,0,0
54:32.4,0,0,0.35,0,0,0,0,0
54:32.5,0,0,0.35,0,0,0,0,0
54:32.7,0,0,0.35,0,0,0,0,0
54:32.8,0,0,0.35,0,0,0,0,0
54:32.8,0,0,0.35,0,0,0,0,0
54:33.2,0,0,0.33,0,0,0,0,0
54:33.3,0,0,0.33,0,0,0,0,0
54:33.6,0,0,0.33,0,0,0,0,0
54:33.6,0,0,0.35,0,0,0,0,0
54:33.7,0,0,0.35,0,0,0,0,0
54:33.9,0,0,0.33,0,0,0,0,0
54:34.0,0,0,0.32,0,0,0,0,0
54:34.1,0,0,0.33,0,0,0,0,0
54:34.2,0,0,0.33,0,0,0,0,0
54:34.3,0,0,0.33,0,0,0,0,0
54:34.5,0,0,0.33,0,0,0,0,0
54:34.5,0,0,0.34,0,0,0,0,0
54:34.6,0,0,0.33,0,0,0,0,0
54:34.8,0,0,0.34,0,0,0,0,0
54:34.8,0,0,0.34,0,0,0,0,0
54:34.9,0,0,0.34,0,0,0,0,0
54:35.1,0,0,0.34,0,0,0,0,0
54:35.2,0,0,0.33,0,0,0,0,0
54:35.3,0,0,0.33,0,0,0,0,0
54:35.4,0,0,0.33,0,0,0,0,0
54:35.5,0,0,0.33,0,0,0,0,0
54:35.6,0,0,0.34,0,0,0,0,0
54:35.7,0,0,0.33,0,0,0,0,0
54:35.8,0,0,0.35,0,0,0,0,0
54:35.9,0,0,0.33,0,0,0,0,0
54:36.3,0,0,0.33,0,0,0,0,0
54:36.3,0,0,0.33,0,0,0,0,0
54:36.5,0,0,0.33,0,0,0,0,0
54:36.6,0,0,0.34,0,0,0,0,0
54:36.8,0,0,0.33,0,0,0,0,0
54:37.1,0,0,0.33,0,0,0,0,0
54:37.1,0,0,0.33,0,0,0,0,0
54:38.0,0,0,0.33,0,0,0,0,0
54:38.1,0,0,0.34,0,0,0,0,0
54:38.4,0,0,0.34,0,0,0,0,0
