Topic:,/fixposition/poiimu
time,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z
1771241043.040952,-0.0187,-0.00963,-0.0037,-0.0878,-0.345,9.9595
1771241043.0909133,-0.01102,0.02987,-0.01077,-0.3517,-1.2591,9.9367
1771241043.1470292,-0.00154,-0.01006,-0.02067,0.1046,-1.0335,9.9498
1771241043.19208,0.00125,0.00297,-0.00739,0.417,-1.2972,9.9422
1771241043.242774,0.00396,0.00102,-0.00384,-0.1336,-0.5779,9.7866
1771241043.2931855,-0.00133,-0.03862,-0.00263,-0.3345,-0.2471,9.6573
1771241043.344947,0.0024,-0.01995,-0.00768,0.2938,-0.7387,9.7441
1771241043.3895986,0.00517,0.00841,-0.00822,0.2429,-0.4894,9.9929
1771241043.4466379,0.00853,-0.04711,-0.00372,-0.8719,-0.6842,10.0072
1771241043.4893746,0.00516,-0.00111,-0.00255,-0.233,-0.8517,10.2364
1771241043.553507,0.00361,0.00386,-0.00713,0.505,-0.6892,9.7525
1771241043.5886428,0.00125,-0.00644,-0.00506,-0.0838,-0.5256,9.6748
1771241043.6392787,0.00515,-0.03445,-0.00177,-0.6325,-0.4958,10.0518
1771241043.6893158,-0.0015,-0.06007,-0.00252,-0.3609,-0.6177,9.9892
1771241043.7384925,0.0111,0.00299,-0.00396,0.2281,-0.4651,9.8427
1771241043.789525,0.00995,-0.00211,0.00143,0.0791,0.0122,9.9617
1771241043.8396866,0.00605,0.02159,0.00496,0.2644,-0.0864,9.8726
1771241043.8911755,0.01379,0.01984,0.01475,0.4328,-0.3232,9.6407
1771241043.938709,0.00502,-0.01357,0.01558,-0.0627,0.3292,9.6785
1771241043.989703,-0.00398,-0.0263,0.01721,-0.4973,-0.5681,9.7873
1771241044.0379317,0.00249,0.01317,0.01707,-0.0044,-0.4358,9.7137
1771241044.0896595,0.0046,0.01052,0.02178,0.2314,0.0783,9.8016
1771241044.1381977,0.00076,-0.00452,0.03059,-0.231,-0.6541,9.9855
1771241044.1884954,0.00776,-0.01686,0.03218,-0.3554,0.0728,10.1983
1771241044.2422097,0.00863,0.0234,0.03364,0.5366,-0.1683,9.5712
1771241044.2889066,0.00749,0.01643,0.03897,0.0368,-0.2976,9.9266
1771241044.340649,0.00397,-0.00391,0.04062,-0.4022,-0.2249,9.7766
1771241044.3928416,0.00578,0.01379,0.04381,0.1272,-0.1451,9.8258
1771241044.438817,0.00243,0.04294,0.05014,0.9877,-0.0672,9.8821
1771241044.493111,-0.00064,-0.01262,0.05078,-0.5121,0.1697,9.7595
1771241044.543712,0.00119,-0.03007,0.05651,-0.9303,-1.1141,10.1446
1771241044.5900602,0.01579,-0.00405,0.05776,0.2403,-0.1266,9.6616
1771241044.6409647,0.00948,0.00211,0.05414,0.1116,-0.1244,9.8659
1771241044.691802,0.01203,-0.03225,0.05976,-0.7764,-0.1606,9.9611
1771241044.7452157,0.01188,-0.01904,0.06832,-0.3021,0.1545,10.0102
1771241044.789069,0.00753,0.00089,0.07056,-0.0889,0.1496,9.8162
1771241044.8384135,0.01234,-0.02664,0.06637,-0.2559,-0.368,9.9232
1771241044.8929858,0.00556,-0.00733,0.07,0.254,0.0848,9.9385
1771241044.9393225,0.00634,-0.00414,0.07533,0.243,0.0534,9.5911
1771241044.9938793,0.01478,0.02681,0.0835,0.2264,-0.0436,9.8466
1771241045.039208,0.00807,0.01052,0.08144,-0.1748,0.0959,9.7928
1771241045.0883982,0.00699,-0.02235,0.08806,0.1389,0.3357,10.099
1771241045.143162,0.01667,0.00287,0.0882,0.4561,0.3848,9.769
1771241045.1964712,0.01681,0.02345,0.09158,0.0525,0.0593,9.6174
1771241045.2390523,0.01289,-0.04143,0.10111,-0.2438,-0.2859,9.7454
1771241045.289506,0.01283,0.00545,0.10533,0.1332,0.3003,9.8446
1771241045.339024,0.01286,0.0184,0.10698,-0.0858,0.2814,9.8554
1771241045.3932781,0.00931,0.03947,0.11133,0.1546,-0.0451,9.9597
1771241045.4389164,0.00339,0.00434,0.11873,0.4879,0.0377,9.7005
1771241045.5027225,0.01117,0.0125,0.11781,0.3494,-0.1501,9.7755
1771241045.5386865,0.01468,0.02212,0.11731,0.625,-0.2076,9.63
1771241045.5983753,0.00965,0.04601,0.11621,0.0764,0.2993,9.7842
1771241045.6404471,0.00104,-0.02049,0.12277,-0.0741,0.3488,9.7183
1771241045.699366,0.00129,0.01318,0.12725,1.0527,-0.1618,9.4202
1771241045.7381682,0.00669,-0.01659,0.12276,-0.1835,0.0156,9.6782
1771241045.8031723,0.00519,-0.01107,0.11634,-0.3047,-0.4399,10.1083
1771241045.8401124,0.01675,-0.01414,0.12031,0.0629,-0.0028,9.6601
1771241045.8885665,0.01346,0.00594,0.12562,-0.1396,0.4934,9.6056
1771241045.940134,0.00633,-0.00166,0.12876,0.052,0.377,9.7753
1771241045.9895258,0.00623,-0.02312,0.12715,-0.3068,-0.2487,10.3862
1771241046.0381541,0.00857,0.00743,0.11885,-0.0099,0.2205,9.8105
1771241046.0887377,-0.00631,0.00775,0.12167,0.2057,0.1931,10.1601
1771241046.1390085,0.00429,-0.03299,0.12959,-0.1335,-0.2254,9.6762
1771241046.1891098,0.01279,-0.00487,0.126,-0.1489,-0.0649,9.9086
1771241046.2387202,0.00963,-0.01041,0.12426,-0.5716,0.2732,9.8655
1771241046.28881,0.01156,-0.00576,0.12709,0.1571,0.2288,9.7736
1771241046.3436882,0.01734,-0.02877,0.1293,-0.5143,0.5172,9.6627
1771241046.3881345,0.00916,0.01535,0.1219,-0.4406,0.648,9.7553
1771241046.4439,6e-05,-0.00475,0.12487,-0.4173,0.2656,9.8428
1771241046.4920573,0.0111,0.0317,0.1228,0.5236,-0.2173,9.7043
1771241046.5405328,0.00917,-0.01417,0.12152,-0.0583,0.0001,9.6678
1771241046.5899034,0.00274,0.03671,0.13023,0.7006,-0.1056,9.7897
1771241046.6384282,0.00525,-0.03609,0.12389,-0.4634,0.3035,9.6936
1771241046.691276,-0.00048,-0.03068,0.1322,-0.3245,-0.3023,10.1855
1771241046.739801,0.00019,0.057,0.12205,0.4278,-0.2633,10.1431
1771241046.7884014,0.00505,0.01804,0.12103,-0.2281,0.025,10.2568
1771241046.8386903,0.00063,0.02337,0.12394,0.9871,0.4609,9.1886
1771241046.8891168,0.00216,-0.05099,0.1194,-0.3996,0.0715,10.1641
1771241046.943692,0.00388,-0.03662,0.12495,-0.1984,-0.3011,9.8234
1771241046.9944744,0.00857,0.02307,0.13147,0.4738,-0.3163,9.5916
1771241047.0394812,0.00748,0.01574,0.12167,-0.5794,0.6636,9.7285
1771241047.0898848,0.00544,-0.04528,0.12402,-1.0438,0.0266,9.7478
1771241047.138367,0.00111,9e-05,0.12333,0.4328,-0.288,10.1142
1771241047.1881683,0.00042,0.00849,0.12468,-0.1122,-0.1444,9.8936
1771241047.2384984,0.00354,-0.00225,0.12619,-0.0924,-0.4339,9.5682
1771241047.2979498,0.00285,-0.01258,0.13049,0.4154,-0.2145,9.9592
1771241047.3405905,0.00253,0.00838,0.12746,-0.0431,-0.2694,10.0316
1771241047.3891985,-0.00095,-0.00656,0.12463,-0.1942,-0.2181,10.1059
1771241047.4426987,0.00529,0.02501,0.12666,0.6887,-0.2737,10.0594
1771241047.4902802,0.00185,-0.00967,0.1315,-0.0881,0.5328,10.2398
1771241047.5442474,0.00411,-0.03113,0.12721,-0.151,0.0078,10.2336
1771241047.5882037,0.00903,-0.03813,0.12249,-0.2654,0.5216,9.8783
1771241047.6448832,0.00578,-0.00808,0.12494,-0.1443,0.6055,9.8397
1771241047.6987586,-0.00036,-0.0194,0.13291,-0.459,0.2596,10.0298
1771241047.7483037,0.00742,0.03611,0.12531,0.0332,-0.126,9.9099
1771241047.790399,0.00035,0.00434,0.12412,1.4982,0.6185,9.6288
1771241047.8422768,-0.00204,0.03176,0.1208,0.4587,0.5099,9.3121
1771241047.888135,-0.00329,-0.06288,0.13176,-0.8677,-0.0742,10.3882
1771241047.9404223,-0.0015,-0.01682,0.13073,-0.5433,0.2957,9.4205
1771241047.990413,-0.00292,0.03187,0.12307,0.8542,-0.2278,10.1501
1771241048.0429041,-0.00292,0.06608,0.12426,0.7861,0.6105,9.6872
1771241048.100496,-0.01138,0.02138,0.12797,0.2223,0.8148,9.5406
1771241048.1404247,-0.01364,-0.0241,0.12807,-0.2713,0.537,9.8085
1771241048.1888871,-0.01642,-0.00161,0.1323,-0.0405,0.0317,9.9719
1771241048.2403617,-0.00326,0.0197,0.12971,0.3516,-0.3014,10.0802
1771241048.2914212,0.01073,-0.00391,0.1252,-0.1321,-0.0965,9.6003
1771241048.3386858,0.00752,0.04023,0.12232,0.2077,0.2168,10.2764
1771241048.3900437,-0.00402,0.00635,0.1319,-0.0011,0.5206,9.7728
1771241048.438899,0.01089,-0.00429,0.12898,0.2102,-0.0861,9.5551
1771241048.4883325,0.01964,-0.01417,0.11777,-0.0319,-0.2997,9.9497
1771241048.5388837,0.02743,0.01892,0.10912,0.4608,-0.4269,9.8085
1771241048.5881162,0.02024,-0.02494,0.11473,-0.1956,0.3273,9.6806
1771241048.6388,0.00354,-0.01472,0.11551,0.2103,0.6019,9.7228
1771241048.6999009,0.00913,-0.0265,0.12405,-0.3354,-0.425,10.1187
1771241048.7388783,-0.00147,0.00784,0.11692,-0.7799,0.0889,9.6943
1771241048.7922666,-0.00627,-0.0276,0.11081,-0.0664,0.0169,10.1731
1771241048.8469555,-0.01339,-0.00269,0.11159,0.0649,0.5509,9.7806
1771241048.8898425,-0.01499,-0.00052,0.11323,-0.3921,0.2074,9.5746
1771241048.947011,-0.01602,-0.0502,0.11668,-0.5361,-0.417,9.5836
1771241048.9887536,-0.00887,-0.0135,0.11557,-0.0402,0.199,9.9356
1771241049.038247,-0.00726,-0.0482,0.10929,0.326,0.1027,9.8571
1771241049.0911293,-0.00305,-0.01462,0.10981,0.2741,-0.277,9.3755
1771241049.140358,0.00688,0.01143,0.10619,0.0754,0.0569,9.9589
1771241049.1928067,-8e-05,-0.01361,0.10918,-0.317,0.6571,9.8696
1771241049.243305,-0.00498,-0.00304,0.11631,0.2361,0.3516,9.5608
1771241049.2887273,-0.01037,-0.02386,0.1142,0.9798,0.3508,9.7461
1771241049.3425796,-0.01597,0.01898,0.11815,0.4936,0.2501,9.8265
1771241049.3915663,-0.00493,-0.00621,0.11218,-0.462,-0.4004,10.0606
1771241049.4392161,0.0123,-0.01918,0.10996,-0.4917,-0.57,9.6004
1771241049.4935162,0.0101,0.03238,0.10945,0.9949,0.2372,9.5367
1771241049.538334,0.00382,0.00295,0.11392,0.1408,0.1542,9.9864
1771241049.5914383,0.00828,-0.0039,0.11154,-0.1796,0.0712,9.7523
1771241049.638654,0.01126,-0.03384,0.10827,-0.1085,-0.1324,9.5904
1771241049.6925657,-0.00175,0.00705,0.1114,-0.1867,0.3949,9.6783
1771241049.7429616,-0.01294,-0.01769,0.11159,-0.5443,0.2099,9.9356
1771241049.7999659,-0.00711,0.00555,0.11364,-0.2494,-0.6714,9.9442
1771241049.840441,-0.00741,0.04196,0.1124,0.7233,-0.1147,9.328
1771241049.8969684,-0.00648,0.0001,0.10584,-0.1284,-0.1781,9.8104
1771241049.93895,-0.00202,-0.00602,0.09632,-0.0903,-0.5006,9.8454
1771241049.9902027,-0.00582,-0.02104,0.09755,-0.3483,0.3231,9.5793
1771241050.0415232,0.00033,0.01355,0.09404,0.0599,-0.2892,9.6056
1771241050.10618,0.00577,-0.01442,0.09153,-0.4991,0.4164,9.5581
1771241050.139679,0.0077,0.01412,0.08429,0.5555,-0.1013,9.9478
1771241050.1881006,0.00937,0.01063,0.07835,0.131,-0.2188,10.2455
1771241050.2456944,-0.00306,-0.00488,0.07482,0.3736,0.4518,10.0298
1771241050.2907484,-7e-05,0.01113,0.07512,0.2784,-0.5082,10.0664
1771241050.3404999,-0.00281,0.03259,0.06696,0.0399,-1.286,9.9988
1771241050.3884742,0.00312,0.01404,0.06587,0.6013,-1.2627,9.5645
1771241050.4391558,0.0097,0.00932,0.06509,0.0077,-0.805,9.7848
1771241050.4896111,0.01119,0.01968,0.06034,0.3222,-0.5057,9.6361
1771241050.53942,0.01693,-0.00722,0.06144,0.1792,-0.6425,9.8234
1771241050.592978,0.01971,-0.03204,0.05482,-0.6188,0.1823,9.6154
1771241050.6402426,0.01912,-0.01565,0.05626,-0.036,0.0201,10.0053
1771241050.6904886,0.02357,-0.00928,0.05434,-0.1405,-0.2036,9.5349
1771241050.7419271,0.01762,-0.05633,0.05463,-0.6874,-0.0084,10.018
1771241050.7880507,0.0046,-0.02909,0.04704,-0.1111,0.4009,10.1836
1771241050.8386867,-0.00171,-0.01472,0.04574,0.1849,0.6071,9.7471
1771241050.8879097,-0.00404,-0.01946,0.04408,0.0326,0.1516,10.0324
1771241050.9388845,-0.00065,0.00102,0.02843,0.0626,-0.053,9.9125
1771241050.989365,0.00382,0.00045,0.0261,0.8364,0.4518,9.7975
1771241051.039589,0.00493,0.01107,0.0256,-0.1462,0.2064,9.6285
1771241051.0909011,-0.00241,-0.00301,0.02788,0.5737,-0.1161,9.83
1771241051.140783,0.00271,0.01307,0.02466,0.361,-0.6608,9.3596
1771241051.1894393,0.00945,0.03546,0.00842,0.4011,-0.3348,10.0999
1771241051.240275,-0.00608,-0.03521,0.00524,-0.2607,0.114,9.7349
1771241051.288271,0.00073,-0.01469,0.00519,0.6174,-0.3513,9.6517
1771241051.3383744,0.01111,0.02286,-0.0019,0.6568,-0.2451,9.8415
1771241051.3894386,0.0092,-0.0139,-0.00449,-0.7991,0.0728,9.9335
1771241051.4426427,0.01189,0.02019,-0.00779,0.2446,-0.1299,9.9836
1771241051.487836,0.01749,-0.01341,-0.00229,0.1465,0.1167,9.8544
1771241051.541395,0.01297,-0.0063,-0.00959,0.0138,-0.0928,9.9923
1771241051.5890598,0.01455,-0.00876,-0.01396,-0.0886,-0.2442,10.3405
1771241051.6488152,0.01688,0.0064,-0.01635,0.3869,-0.2867,9.8947
1771241051.692592,0.01858,0.04244,-0.02506,0.4192,-0.6093,9.9874
1771241051.7412477,0.0176,0.02368,-0.02994,1.161,-0.5806,9.8923
1771241051.789638,0.01822,0.05386,-0.03941,0.2174,-0.4129,9.9346
1771241051.8448343,-0.00095,0.0071,-0.04329,-0.1472,0.0544,10.2968
1771241051.8911545,-0.00979,0.05483,-0.04611,0.3533,-0.364,9.9282
1771241051.94651,-0.02216,0.00753,-0.04724,-0.7623,-0.0145,9.9852
1771241051.9906714,-0.02759,0.00597,-0.06024,0.2136,-0.3097,9.7554
1771241052.0490751,-0.02374,0.01713,-0.06606,0.1472,-0.435,9.9125
1771241052.0972269,-0.0281,0.03619,-0.08108,-0.2298,-0.356,9.7539
1771241052.143593,-0.02275,-0.02499,-0.0803,-1.0017,-1.0539,9.9337
1771241052.1919084,-0.01316,0.01461,-0.08374,0.0689,-0.4883,9.6509
1771241052.2439556,-0.01995,0.02437,-0.09042,-0.1658,-0.4439,9.7533
1771241052.288441,-0.00549,0.00233,-0.09697,0.3421,-0.8694,9.9022
1771241052.3391461,0.00683,-0.00436,-0.09987,0.0522,-0.4878,9.5109
1771241052.3898842,0.01198,-0.03467,-0.10306,-0.2529,-0.7304,9.8615
1771241052.43931,0.0175,0.00308,-0.10828,-0.5012,-0.424,10.3548
1771241052.4889307,0.01392,-0.00771,-0.11445,0.238,-0.0642,10.1481
1771241052.5384195,0.01048,-0.01232,-0.11131,-0.0338,-0.1962,9.6409
1771241052.5899765,0.00058,0.02664,-0.11312,0.1339,0.428,9.8429
1771241052.6383667,-0.00134,0.00191,-0.11822,-0.1721,-0.2276,10.0269
1771241052.6889389,0.00757,-0.02119,-0.11841,-0.5994,-0.6364,10.0578
1771241052.7377086,0.01643,0.00124,-0.12963,-0.1,-0.4778,9.8925
1771241052.7886062,0.00829,0.01,-0.13006,0.4648,0.1956,10.1296
1771241052.8448672,-0.00346,-0.00404,-0.12443,0.4011,-0.0708,9.909
1771241052.890102,-0.00803,-0.01295,-0.13017,-0.3357,-0.2566,9.7569
1771241052.9405975,-0.01574,-0.01681,-0.13675,0.4924,-0.4345,9.6613
1771241052.9917202,-0.01842,0.03395,-0.14027,0.2504,-0.4491,9.8865
1771241053.038143,-0.01967,-0.00822,-0.14241,-0.3226,-0.4295,9.7394
1771241053.0957153,-0.0247,-0.01236,-0.14919,0.4176,-0.7466,10.0446
1771241053.140636,-0.01064,-0.04365,-0.14903,0.0273,-0.416,10.1791
1771241053.1903803,-0.01046,-0.02918,-0.15105,-0.3115,-0.1426,9.7817
1771241053.2396505,-0.00195,-0.00875,-0.15585,-0.1629,-0.6697,9.9372
1771241053.2937317,0.00773,0.00966,-0.15742,-0.1637,-0.5868,9.7577
1771241053.3430748,0.01452,-0.00915,-0.15555,0.1974,-0.5752,9.7445
1771241053.602107,0.01889,-0.02327,-0.15365,-0.6483,-0.5265,9.681
1771241053.6073892,0.00696,0.01161,-0.15732,0.4158,0.217,10.0106
1771241053.607421,-0.00521,-0.02103,-0.155,0.3523,0.1456,9.6098
1771241053.6074371,-0.00477,-0.01632,-0.16207,0.051,-0.4062,9.6404
1771241053.6074512,-0.00865,-0.01521,-0.16596,-0.0189,-0.5279,9.9147
1771241053.6387544,-0.00575,-0.0105,-0.17777,-0.3174,-0.5587,9.6904
1771241053.6953788,0.00445,-0.00324,-0.1809,-0.0941,-0.5253,10.1018
1771241053.7398043,-0.00035,-0.01891,-0.17862,-0.3351,0.1123,10.1734
1771241053.7918315,-0.00647,-0.03297,-0.1741,-0.7424,-0.2922,10.0019
1771241053.8396451,-0.01527,-0.02054,-0.18046,-0.2207,0.2683,9.8592
1771241053.8918216,-0.02725,-0.03575,-0.18335,-0.4465,-0.4833,10.3164
1771241053.9388683,-0.01436,-0.00957,-0.18646,-0.4563,-1.5155,9.5721
1771241053.9941156,-0.00286,0.06989,-0.1947,0.4509,-0.8655,9.9439
1771241054.0412037,-0.017,-0.01617,-0.20197,-0.1328,-0.3799,9.9372
1771241054.0975385,-0.01,-0.06179,-0.19892,0.1813,-1.395,9.2882
1771241054.138062,-0.00373,0.04662,-0.19951,0.706,-0.6058,9.8464
1771241054.1985743,-0.00733,-0.00618,-0.20107,-0.6723,-0.3424,9.9555
1771241054.2379715,-0.00216,-0.01134,-0.20244,-0.5644,-1.0355,9.8546
1771241054.2904794,-0.0083,-0.01424,-0.21064,0.474,-0.8457,9.6123
1771241054.3390357,-0.00356,0.0052,-0.21282,-0.0345,-1.0493,9.7201
1771241054.3893335,-0.00083,0.01878,-0.21431,0.0825,-0.9624,9.7818
1771241054.4411662,-0.00339,-0.04347,-0.21561,-0.1556,-0.5658,9.8024
1771241054.4938483,-0.00661,0.00291,-0.22648,0.206,-1.5069,9.4798
1771241054.541448,-0.00266,-0.04034,-0.2284,-0.4152,-0.9892,9.9643
1771241054.5891335,-0.01407,-0.01756,-0.22571,-0.7093,-0.2106,10.0304
1771241054.641654,-0.01612,-0.01479,-0.23048,-0.4387,-0.6133,9.6352
1771241054.6955733,0.00277,0.04441,-0.23216,0.4276,-1.0457,9.6032
1771241054.74038,0.00478,0.0627,-0.24642,0.5859,-0.7458,9.9223
1771241054.7929647,-0.01097,0.01867,-0.24493,0.0138,-0.5513,9.5202
1771241054.8435814,0.00059,0.02209,-0.24747,0.6657,-1.0244,9.5919
1771241054.8886402,0.00579,-0.02586,-0.24342,-0.7317,-0.5519,10.0201
1771241054.9461746,-0.00423,0.00168,-0.25038,0.2052,-0.8133,9.2478
1771241054.989276,-0.00613,0.02738,-0.25934,-0.7459,-0.2455,10.0343
1771241055.0436614,-0.00863,0.00833,-0.26677,0.3592,-0.4633,9.7381
1771241055.0930176,-0.01058,-0.04597,-0.26728,-0.979,-0.6412,10.3812
1771241055.1390393,-0.0043,-0.03007,-0.26498,-0.359,-0.9202,10.072
1771241055.1972415,-0.00425,-0.00186,-0.2662,0.1292,-0.1811,10.0571
1771241055.2390573,-0.00265,0.01153,-0.27419,-0.236,-0.8102,9.692
1771241055.2926655,0.00014,-0.0198,-0.27567,-0.6212,-0.7141,9.9736
1771241055.3385925,-0.01139,0.00895,-0.27559,-0.1391,-0.5326,9.9278
1771241055.3893428,-0.00618,-0.04758,-0.28192,0.0971,-0.687,9.8933
1771241055.438217,0.00249,0.01357,-0.28534,0.0759,-0.9766,9.676
1771241055.4882536,0.00082,0.03401,-0.28962,-0.5483,-0.2271,9.7393
1771241055.541275,-0.00822,-0.03325,-0.29708,-0.1942,-0.3541,9.7981
1771241055.5896242,-0.00208,0.00575,-0.29557,0.3227,-1.2278,9.571
1771241055.6377964,0.00318,0.00581,-0.30813,0.4646,-1.1491,10.1937
1771241055.6960013,-0.00555,-0.03345,-0.30073,-0.4413,-0.82,10.1457
1771241055.7420409,-0.00635,0.08041,-0.30121,0.7125,-1.0744,10.0679
1771241055.7918348,0.00191,-0.07211,-0.29615,-0.1144,-1.5689,9.7484
1771241055.8406165,0.00579,-0.00359,-0.30569,-1.1676,-1.1706,9.9841
1771241055.8914678,-0.00221,-0.044,-0.30123,-0.0053,-0.6877,9.9105
1771241055.945952,0.00202,-0.03535,-0.3106,-0.5402,-1.2436,9.7012
1771241055.9917138,0.01257,-0.04579,-0.31196,-0.3431,-1.4493,9.7327
1771241056.043692,0.00953,-0.0249,-0.30926,-0.373,-0.5889,9.5354
1771241056.094218,-0.0096,0.04899,-0.31678,-0.6937,-0.2046,9.8305
1771241056.1445572,-0.00624,0.03057,-0.31179,1.5959,-0.9888,9.3358
1771241056.1882517,-0.00353,0.03852,-0.32172,-0.4523,-0.9901,9.8614
1771241056.2551398,-0.00152,0.00789,-0.33457,1.2342,-1.411,9.3751
1771241056.2924066,-0.00915,0.01345,-0.33652,-1.3241,-0.7812,10.2841
1771241056.353086,-0.0277,0.02303,-0.32508,1.6906,-1.5953,9.4178
1771241056.396251,-0.01706,-0.00221,-0.32534,-0.7233,-1.9901,10.1274
1771241056.4391212,-0.02065,0.10212,-0.3362,0.3125,-1.535,10.0136
1771241056.4884024,-0.01788,0.01176,-0.33846,0.2227,-1.5436,9.7392
1771241056.5403402,-0.00632,-0.00366,-0.33521,0.3193,-1.7866,9.8268
1771241056.588626,-0.0027,0.11068,-0.34033,1.1842,-1.7547,9.5717
1771241056.6387155,-0.00221,0.00839,-0.3312,-0.6,-0.5164,9.9714
1771241056.6888435,-0.01277,0.03996,-0.33201,-0.1294,-0.5475,10.103
1771241056.7397776,-0.01121,-0.01239,-0.34142,-0.2528,-0.3994,10.1385
1771241056.7902498,-0.01514,-0.03691,-0.3469,0.0007,-1.0013,9.8341
1771241056.8384988,-0.00676,-0.01941,-0.35065,-0.6958,-1.3755,9.8346
1771241056.891208,-0.00378,-0.00859,-0.35471,-0.2392,-1.5523,9.3878
1771241056.9412432,-0.00223,0.03887,-0.35553,0.3979,-1.3767,9.5975
1771241056.9916532,-8e-05,0.01077,-0.36086,-0.3392,-1.2258,9.9126
1771241057.0389106,-0.00776,0.03992,-0.36326,-0.2096,-1.262,10.427
1771241057.0899513,-0.01652,0.01358,-0.36664,0.0025,-1.2362,9.717
1771241057.1394427,-0.00608,0.01114,-0.36964,0.3838,-1.7671,9.7858
1771241057.1907775,-0.00696,-0.01162,-0.37504,-0.3955,-1.1571,10.1652
1771241057.2402036,-0.00868,-0.03834,-0.37552,-1.398,-0.9918,10.0003
1771241057.288773,-0.01264,0.06831,-0.37842,0.5558,-1.7592,9.5147
1771241057.3383908,-0.00632,0.00258,-0.38201,0.1199,-1.6708,9.4843
1771241057.391098,-0.00554,-0.03122,-0.37992,-0.9794,-1.8397,9.9735
1771241057.43849,-0.00621,0.01311,-0.39273,0.4746,-1.5398,9.5539
1771241057.490032,-0.00201,-0.0234,-0.39525,-0.1851,-1.1809,9.4117
1771241057.5392962,-0.00702,0.02775,-0.39538,-0.4134,-1.0639,9.6742
1771241057.5929744,-0.01584,0.02465,-0.39623,0.1881,-1.2881,9.4745
1771241057.6412292,-0.02198,-0.01357,-0.39645,-0.2639,-1.1085,10.1388
1771241057.6905518,-0.00691,-0.04957,-0.40011,-1.0988,-1.6624,9.5708
1771241057.7420034,0.01376,0.00626,-0.40912,-0.2014,-1.4958,9.7001
1771241057.7877584,0.01017,0.05691,-0.41443,0.0085,-0.8432,9.9681
1771241057.839247,0.00298,-0.00915,-0.40292,0.2547,-1.0555,9.8379
1771241057.8919597,0.01341,0.03367,-0.4026,0.0147,-1.1453,9.2491
1771241057.945536,0.01524,-0.01149,-0.40368,0.069,-1.0156,9.9594
1771241057.9924312,0.01659,0.0094,-0.41173,-0.485,-0.9146,9.6507
1771241058.039538,0.00726,0.04143,-0.41791,-0.1251,-0.9171,9.8669
1771241058.091071,-0.00123,-0.03108,-0.41928,-0.76,-0.8085,9.6702
1771241058.1397634,-0.00811,0.03378,-0.42502,0.3402,-1.3608,9.4136
1771241058.1918156,-0.01092,0.00953,-0.43042,-0.2876,-1.4999,9.2188
1771241058.2423897,-0.00558,0.02251,-0.43371,0.071,-1.0047,9.4909
1771241058.298801,-0.01615,0.05133,-0.43587,-0.5114,-1.0201,10.2043
1771241058.3400502,-0.02414,0.02447,-0.42869,-0.9345,-0.7866,10.2264
1771241058.396517,-0.02599,-0.0124,-0.42693,-0.4348,-1.4524,10.0554
1771241058.4378376,-0.01751,-0.04998,-0.43169,-0.826,-1.8441,9.7602
1771241058.501766,-0.01109,0.03634,-0.4554,-0.0151,-1.8953,10.3401
1771241058.5380816,-0.02808,0.05262,-0.45321,-0.3062,-0.6198,9.8425
1771241058.588456,-0.03035,0.01521,-0.43906,-0.6702,-1.5937,10.2392
1771241058.639609,-0.00823,-0.04838,-0.44375,-0.9235,-2.1115,9.9884
1771241058.6903944,0.01624,0.00016,-0.45259,-0.1937,-1.7593,9.5575
1771241058.7432494,0.01982,0.00359,-0.4592,-0.4403,-1.1004,9.939
1771241058.788613,0.00719,0.0223,-0.45394,-0.8135,-0.9529,9.7563
1771241058.8470588,-0.00089,0.03229,-0.44403,-0.0665,-0.8068,9.8684
1771241058.8943346,0.00456,-0.01661,-0.4519,-0.4729,-1.232,9.7548
1771241058.9378476,-0.00079,-0.02234,-0.45936,-0.5672,-0.9842,9.6595
1771241058.9885757,-0.00661,-0.01961,-0.46165,-0.2143,-1.1886,9.7915
1771241059.041524,-0.01304,-0.0605,-0.45239,-0.6281,-0.9746,9.3273
1771241059.0890257,-0.00223,-0.02992,-0.45612,-0.6346,-1.2111,9.8816
1771241059.1377587,-0.00416,-0.02656,-0.46191,-0.5883,-1.1861,9.847
1771241059.1921859,-0.00225,-0.00611,-0.46675,0.062,-1.2005,10.0545
1771241059.2387755,0.01766,-0.0274,-0.4498,-0.499,-1.4403,10.0387
1771241059.2880375,0.0128,-0.01626,-0.44855,-0.4764,-0.9222,10.0292
1771241059.3378563,-0.00543,-0.01951,-0.45102,-0.4129,-0.6778,9.9906
1771241059.3883407,-0.01232,-0.00043,-0.45532,-0.0923,-0.9185,9.7579
1771241059.4423473,-0.01811,0.00538,-0.46044,0.1181,-1.1199,9.365
1771241059.494246,-0.01471,-0.00514,-0.45624,-0.0319,-1.297,9.7333
1771241059.5387893,0.00169,-0.00583,-0.44518,-0.5412,-1.915,9.6086
1771241059.58969,0.01329,0.05181,-0.44296,-0.0966,-1.6631,9.8746
1771241059.6389194,0.00945,0.02967,-0.44491,-0.4209,-0.5472,9.7431
