time,pos_x,pos_y,yaw,speed,yaw_rate,acc_x
1771241477.5507622,850.3677,430.7516,1.3297848509015058,3.50531912384593,-0.01465,0.4737
1771241477.603864,850.4119,430.9203,1.3292397198809742,3.470503194062786,-0.01648,0.462
1771241477.651562,850.4555,431.088,1.3286164619630063,3.4674350246255514,-0.00657,0.7907
1771241477.7019837,850.4921,431.2636,1.328143069402343,3.4851209921608173,-0.0058,0.0429
1771241477.75139,850.5374,431.4325,1.3272497659505194,3.4997635077244866,-0.02112,-0.1083
1771241477.8032968,850.5826,431.6007,1.32625880797764,3.4684172817006895,-0.01777,-1.0884
1771241477.851437,850.6269,431.7689,1.3255604500538969,3.497137715332354,-0.01174,1.4239
1771241477.9014778,850.6715,431.9378,1.325138298317403,3.4945220216790736,-0.0124,0.2373
1771241477.956316,850.7163,432.1067,1.3244670205145486,3.4972682053282673,-0.01587,0.8634
1771241478.0013397,850.7608,432.2764,1.3238463234802396,3.52019900573817,-0.015,0.7154
1771241478.0532565,850.7981,432.4431,1.3236269610324372,3.4698403724090823,-0.00674,-0.9452
1771241478.110689,850.8421,432.6109,1.3228801959841818,3.4668698043047423,-0.01344,0.0631
1771241478.1525805,850.886,432.779,1.322177638273129,3.4787225528920813,-0.01179,0.3723
1771241478.2051866,850.9308,432.9471,1.3214036165262018,3.4753199593706476,-0.0181,-0.3537
1771241478.252582,850.9758,433.1151,1.3205097830719776,3.465079811490639,-0.01246,-0.7356
1771241478.303711,851.0239,433.2873,1.3197324080016641,3.4921501757513234,-0.01179,-0.2731
1771241478.3536465,851.0702,433.4549,1.3191875772724873,3.4784682261018283,-0.01669,0.0744
1771241478.4088466,851.117,433.6224,1.3188361859468163,3.479293103490995,-0.00845,0.4876
1771241478.4541538,851.1617,433.7907,1.318366341649555,3.480475996182131,-0.00975,-0.2398
1771241478.5012803,851.2068,433.959,1.317986252430372,3.4965751757970254,-0.01367,0.5254
1771241478.556954,851.252,434.1275,1.3174584498346438,3.4863419367583552,-0.01187,-0.2973
1771241478.6049805,851.3048,434.2995,1.3167701395971896,3.4695319943761866,-0.01721,0.6529
1771241478.6643724,851.35,434.4669,1.3160805281995798,3.4627162661702444,-0.01714,-0.0677
1771241478.7013958,851.396,434.635,1.3151362868068093,3.486673866308692,-0.01161,-0.4264
1771241478.762615,851.4386,434.8032,1.314305004857022,3.517764486147417,-0.01656,-0.5105
1771241478.8066185,851.4846,434.9717,1.313901304441218,3.4828525736815217,-0.01407,-0.1822
1771241478.8521504,851.5302,435.1392,1.3134847852038234,3.463190235895221,-0.00629,-0.3461
1771241478.900879,851.5771,435.3049,1.3130885432242754,3.494001243560168,-0.00912,1.2089
